 * Serving Flask app 'app'
 * Debug mode: on
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.1.212:8080
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 136-453-271
192.168.1.132 - - [21/Nov/2025 17:10:00] code 400, message Bad request version ('\x11ÜjÄñ]²@\x82\xadírÙgNO\x11#ý¬i\x00\x03È3ö\x14!ËW\x0f~\x00*\x9a\x9a\x13\x02\x13\x03\x13\x01À,À+Ì©À0À/Ì¨À')
192.168.1.132 - - [21/Nov/2025 17:10:00] "\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03U­Â\x95\x1f \x00\x84\x1c\x18(úuat\x1bJët¦ED\x19Ì<}'O½C¿c \x11ÜjÄñ]²@\x82­írÙgNO\x11#ý¬i\x00\x03È3ö\x14!ËW\x0f~\x00*\x9a\x9a\x13\x02\x13\x03\x13\x01À,À+Ì©À0À/Ì¨À" HTTPStatus.BAD_REQUEST -
192.168.1.132 - - [21/Nov/2025 17:10:03] "\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03u\x93A2y¶Al]á\x1bUéÙë\x06*0\x00U¤g»\x9fa àrv\x07M÷ \x08ÆEw¤Íë\x9d×\x1c\x99~¤ï \x09G.\x90ÎÊ\x05¥ºý<¦\x02ó\x7f·\x07\x00*\x1a\x1a\x13\x02\x13\x03\x13\x01À,À+Ì©À0À/Ì¨À" HTTPStatus.BAD_REQUEST -
192.168.1.132 - - [21/Nov/2025 17:10:03] code 400, message Bad HTTP/0.9 request type ('\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03z6\x19Ý\x86ä\x8bÚ×ãóÝVbw\x9bc5\x14³UªuØq_[h¿\x07ÒR')
192.168.1.132 - - [21/Nov/2025 17:10:03] "\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03z6\x19Ý\x86ä\x8bÚ×ãóÝVbw\x9bc5\x14³UªuØq_[h¿\x07ÒR !\x02Æ\x1aã4)r\x83\x17\x97Z}~¹\x19ùË²WH\x9b\x92ÏF\x9dÇñí\x00\x14¨\x00*êê\x13\x02\x13\x03\x13\x01À,À+Ì©À0À/Ì¨À" HTTPStatus.BAD_REQUEST -
192.168.1.132 - - [21/Nov/2025 17:10:03] code 400, message Bad request version ('\x06\x08Öý\x18Gyê\x9d,\x17\x8cÌy@P\x80è\\±Å\x00*ªª\x13\x02\x13\x03\x13\x01À,À+Ì©À0À/Ì¨À')
192.168.1.132 - - [21/Nov/2025 17:10:03] "\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03</«»\x13#\x02\x1aÏ]BÝ\x87\x10s|õïÑ0¿\x9fYõ¨\x17D\\¨Û¸k Kcã6Û\\FÄ%\x89\x0b\x06\x08Öý\x18Gyê\x9d,\x17\x8cÌy@P\x80è\\±Å\x00*ªª\x13\x02\x13\x03\x13\x01À,À+Ì©À0À/Ì¨À" HTTPStatus.BAD_REQUEST -
192.168.1.132 - - [21/Nov/2025 17:10:03] code 400, message Bad request syntax ('\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03\x86-*Áv£gw×x2ÏY\x9cà«(F')
192.168.1.132 - - [21/Nov/2025 17:10:03] "\x16\x03\x01\x05ý\x01\x00\x05ù\x03\x03\x86-*Áv£gw×x2ÏY\x9cà«(F" HTTPStatus.BAD_REQUEST -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET / HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /api/dashboard/highlights HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:03] "GET /api/relays/states HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /graphiques HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /static/js/apexcharts.min.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:06] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /graphiques?period=1h HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/js/apexcharts.min.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:09] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /automatisation HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /camera HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:44] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:45] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /parametres HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:10:56] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /parametres HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:11:59] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET / HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /api/dashboard/highlights HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:02] "GET /api/relays/states HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /graphiques HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /static/js/apexcharts.min.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:03] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /automatisation HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:04] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:06] "GET /camera HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:06] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:06] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:07] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:07] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:07] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:07] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:07] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:07] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /journal HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /journal HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:14] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:15] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:15] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:15] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:15] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /camera HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:16] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /parametres HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:35] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /parametres HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:12:51] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /journal HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /static/js/main.js HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:46] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /parametres HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:14:58] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET / HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /static/css/main.css HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /api/server-time HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /api/dashboard/highlights HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:15:36] "GET /api/relays/states HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:15:51] "GET /api/relays/states HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:16:06] "GET /api/dashboard/highlights HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:16:06] "GET /api/relays/states HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET / HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET /manifest.json HTTP/1.1" 200 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET /static/js/pwa.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET /static/img/logo.png HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET /static/js/main.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET /static/js/filters.js HTTP/1.1" 304 -
192.168.1.132 - - [21/Nov/2025 17:16:09] "GET /static/uploads/avatar_41fb768a55e362dc.png HTTP/1.1" 304 -
